@relation Train1

@attribute Call_Type {A,B,C}
@attribute Start_x real
@attribute Start_y real
@attribute Past real
@attribute AvgSpeed real
@attribute Time real


@data
"B",-8.608788,41.147739,30,7.07744919376436,630
"C",-8.617041,41.166288,18,5.08173461317997,675
"C",-8.57538,41.162022,20,7.23768740881047,645
"C",-8.593821,41.123358,110,4.01723811177307,2640
"B",-8.608761,41.147748,10,10.120025334397,315
"C",-8.609319,41.148756,58,2.08453359966101,870
"B",-8.627679,41.157675,10,2.75861872665226,975
"C",-8.601336,41.1273,142,2.90025299934396,5250
"C",-8.60652,41.144778,4,1.98740977536945,615
"B",-8.649531,41.154309,14,4.42747298770348,480
"C",-8.610885,41.145723,24,3.43529521810224,585
"B",-8.619867,41.147865,1,62.4674152066148,1470
"B",-8.61984,41.147955,11,7.23844354347788,270
"C",-8.614539,41.14593,156,12.4138725519797,10815
"C",-8.593074,41.158971,204,3.31549360424052,5760
"C",-8.636958,41.174388,249,11.4681018581086,12135
"B",-8.6121,41.172777,16,14.1335670942536,420
"A",-8.64819,41.157828,39,5.56971376940411,945
"B",-8.610723,41.145723,80,17.9877099222473,1680
"A",-8.637975,41.152941,67,5.61160541071529,1005
"B",-8.61318,41.16708,25,6.65924629677841,585
"A",-8.589861,41.163822,9,7.11535226173384,840
"C",-8.623323,41.163075,37,5.72832763169515,1515
"C",-8.571348,41.177646,34,8.24849317452552,645
"B",-8.585703,41.148567,13,6.48721371214399,390
"B",-8.649603,41.167269,47,8.03196066772592,795
"C",-8.599293,41.149197,27,6.44260385867271,555
"A",-8.605044,41.158053,11,4.03078292710665,540
"B",-8.628849,41.160942,12,7.06411678925183,435
"A",-8.621001,41.153994,20,4.4478212858762,420
"B",-8.672751,41.148846,20,10.1834417818917,870
"C",-8.607546,41.145498,50,0.131259078664437,3525
"A",-8.676198,41.163597,42,8.85092141494641,1125
"B",-8.606979,41.15016,16,2.98770863998391,825
"B",-8.649576,41.16726,27,6.40968983215597,630
"A",-8.594991,41.166135,42,6.653591370935,1860
"B",-8.61543,41.14071,101,6.27117151718299,1590
"B",-8.610912,41.145678,14,3.7821643381818,630
"B",-8.628714,41.161104,7,2.28136833764006,465
"A",-8.669862,41.154003,20,8.98724364931293,660
"B",-8.59131,41.162697,16,7.31228929639698,660
"C",-8.608581,41.142168,227,1.0671953200668,6570
"C",-8.632368,41.164407,86,3.07086915291638,2445
"A",-8.657811,41.154075,19,8.31044961224281,285
"C",-8.587854,41.161995,108,2.88348647569924,3420
"C",-8.648055,41.187663,96,6.46540040151756,2130
"B",-8.613189,41.166738,17,14.2619144412765,525
"A",-8.571294,41.176593,2,0.142566573485159,345
"C",-8.620911,41.149926,26,10.7862714771076,780
"A",-8.604567,41.156154,16,9.12058464769684,885
"B",-8.585694,41.148675,9,8.05388371600058,225
"A",-8.601921,41.15709,93,10.229906953706,2565
"B",-8.627949,41.15799,60,3.07237900643515,1035
"C",-8.621082,41.153949,124,1.81926836167914,5010
"C",-8.6112,41.165847,5,3.31989283374361,255
"C",-8.500059,41.20029,5,0.0534237936098552,3345
"C",-8.620083,41.146074,18,9.70142583382952,525
"B",-8.603946,41.161689,198,8.22155194332106,7965
"B",-8.628102,41.157405,218,7.55444474822432,4125
"A",-8.570556,41.164506,119,17.7988733851604,2475
"A",-8.613054,41.140296,8,0.249084548007915,855
"B",-8.627778,41.175378,139,14.6417495865771,2715
"C",-8.602632,41.171724,82,3.65602096343333,14160
"B",-8.606538,41.144742,30,12.2312530079209,945
"C",-8.571258,41.17752,27,9.42745024705951,615
"B",-8.627112,41.151843,1,267.255633320102,675
"B",-8.612766,41.145903,68,7.86593108549059,1110
"C",-8.669745,41.236083,102,21.5485133257946,1575
"C",-8.614341,41.148621,15,4.59686417646595,840
"A",-8.606547,41.147703,19,1.44336655010176,450
"B",-8.627688,41.157657,2,0.942712657613057,345
"B",-8.606574,41.144769,4,4.71851940760528,555
"B",-8.609652,41.160366,10,3.12059255310691,315
"B",-8.606565,41.144769,101,13.8184489465502,1515
"B",-8.585667,41.14854,6,5.5761042748186,525
"A",-8.651826,41.169159,26,21.7722905950597,510
"C",-8.597331,41.181822,110,17.636587800056,2100
"C",-8.591382,41.162031,32,7.63227799361983,600
"B",-8.585667,41.14863,40,22.1374461017704,885
"C",-8.65683,41.178978,28,13.4038844843482,870
"B",-8.64945,41.154354,22,8.73695794214485,795
"B",-8.610876,41.145615,60,14.0920939183483,3465
"C",-8.602272,41.152095,116,2.17699231069534,9390
"C",-8.610516,41.15133,168,22.3072507426603,5010
"C",-8.61192,41.181363,255,1.74539484757182,4800
"A",-8.666397,41.1723,25,8.20609998934457,645
"C",-8.660187,41.186934,45,5.89047676623819,990
"B",-8.61102,41.145948,3,1.71253495615552,180
"B",-8.599167,41.149116,107,7.16082618425946,1740
"B",-8.62776,41.175378,20,4.19120236579496,735
"C",-8.655084,41.173299,138,6.25792584872841,2355
"B",-8.610867,41.145606,2,3.64103646218988,1425
"B",-8.600094,41.182677,62,12.5715886196101,1095
"B",-8.611038,41.145804,23,6.79195826452354,345
"B",-8.66376,41.177169,14,5.19042521216861,240
"B",-8.58015,41.159502,24,10.7199267908979,360
"B",-8.610966,41.145606,85,1.76443458267515,1980
"B",-8.627157,41.166945,35,6.59958826786899,585
"B",-8.60643,41.144778,9,4.1504447291982,885
"B",-8.649378,41.15448,29,17.1097769513994,510
"B",-8.599149,41.149152,20,8.24810181937687,345
"C",-8.61957,41.162049,19,7.12222955609002,960
"A",-8.669817,41.153868,36,9.57170561317578,600
"C",-8.607825,41.147631,67,19.1264490079378,1080
"A",-8.607384,41.14872,12,3.84079423351996,765
"B",-8.628579,41.161068,40,11.4639545574156,735
"A",-8.657919,41.15403,15,9.02061024103194,270
"B",-8.608734,41.147802,2,1.20266746192604,285
"B",-8.640117,41.159853,21,13.8857525453522,450
"A",-8.616078,41.176557,32,4.28906572932805,1245
"A",-8.609904,41.152599,21,4.47731310766279,330
"A",-8.571384,41.177583,27,8.78447222987247,615
"C",-8.63046,41.152455,27,6.64512198916733,780
"B",-8.585703,41.148621,39,5.38383761954267,630
"B",-8.580123,41.159448,5,10.8286099017124,675
"C",-8.627697,41.149917,23,3.46605845125563,1290
"C",-8.625429,41.149422,100,4.31158374382581,2775
"B",-8.612199,41.172741,3,0.708876430495576,345
"B",-8.649396,41.154318,2,3.39564987996655,975
"A",-8.577999,41.145192,25,24.1285783130434,690
"A",-8.660997,41.165181,5,0.0634472715865191,405
"A",-8.659503,41.149251,45,14.527020521735,750
"A",-8.624214,41.149872,82,17.663875571651,1380
"C",-8.589384,41.169645,41,7.3456079334465,930
"B",-8.606412,41.144922,21,3.03417727954534,570
"B",-8.630703,41.154894,16,8.06197198162051,480
"C",-8.661285,41.189022,90,6.28574842786818,1935
"B",-8.611191,41.14926,49,7.73849832169269,735
"A",-8.612163,41.148846,46,9.40477376695639,780
"B",-8.628183,41.161158,14,2.9254256645674,675
"C",-8.631477,41.159691,64,3.75893585474996,1320
"B",-8.630136,41.158458,7,13.791306788166,705
"C",-8.583201,41.164758,38,7.79253601473395,1050
"C",-8.601804,41.137371,45,2.29101070485784,1185
"A",-8.638524,41.158305,16,7.91127049726661,570
"C",-8.604189,41.145399,29,8.65567821883478,1485
"B",-8.582499,41.180679,6,9.73116938424683,1590
"C",-8.585343,41.16762,45,2.13785364170581,945
"C",-8.587449,41.13072,94,4.15445578303035,1485
"C",-8.608914,41.163426,30,4.66424119966799,435
"C",-8.649495,41.167269,97,19.2992480038552,2190
"C",-8.613864,41.174217,1,195.055865308148,2055
"B",-8.604252,41.16105,4,4.99873044928924,1575
"A",-8.612262,41.148603,48,12.7080799012036,930
"B",-8.630694,41.154921,7,9.39597983086965,3630
"B",-8.610687,41.145651,8,2.90399839684919,225
"C",-8.597475,41.136903,37,0.383841189871215,1485
"C",-8.622351,41.15583,12,7.90441680642653,330
"C",-8.625825,41.15142,41,5.83162111776373,765
"C",-8.607429,41.145444,161,0.134363262683766,4995
"B",-8.619822,41.148036,186,21.017713901955,4800
"B",-8.608752,41.147766,24,10.5637510742729,390
"B",-8.610849,41.145696,18,8.40206981960011,660
"C",-8.611245,41.147955,31,8.34274076210973,1665
"A",-8.685738,41.166225,75,7.34588947563753,1275
"B",-8.599248,41.149125,3,1.76436539023815,870
"C",-8.602281,41.152122,122,3.06413611864773,14940
"C",-8.541855,41.175027,285,16.2521575549813,5775
"B",-8.649342,41.154399,14,10.331032155349,390
"B",-8.58249,41.18049,7,11.093852794842,255
"B",-8.607015,41.150178,21,9.67199928358305,645
"B",-8.619777,41.147847,7,7.79462780387407,765
"B",-8.64945,41.154273,27,1.76024506256916,675
"A",-8.626923,41.178762,15,4.33825166142322,510
"C",-8.607276,41.145498,58,0.141181647932937,1935
"B",-8.609454,41.177223,6,6.34157428512556,510
"B",-8.610948,41.145876,41,9.32761403485982,1125
"B",-8.654814,41.173578,27,11.3395265885556,465
"A",-8.620875,41.150106,41,7.07757532406349,600
"B",-8.606475,41.144805,45,6.12861258253825,1245
"A",-8.635788,41.165307,30,20.1313258399169,750
"B",-8.608779,41.147856,11,13.1194208313216,210
"A",-8.640774,41.160087,31,13.5714030044987,705
"C",-8.648343,41.148243,2,4.30420824333485,405
"A",-8.624286,41.179428,24,8.50818043744518,630
"B",-8.606502,41.144616,72,16.4403188789155,1080
"C",-8.586918,41.147451,41,22.0951659024421,975
"C",-8.624628,41.176125,19,10.4110090315788,5745
"C",-8.556606,41.210847,274,28.3477893403919,13965
"A",-8.648973,41.149377,38,5.44875928013269,660
"B",-8.600121,41.182704,19,6.44015725598035,705
"B",-8.639964,41.159871,43,15.2600710597522,1245
"C",-8.654625,41.173497,109,7.18526679204719,2025
"B",-8.606601,41.144679,143,5.11297662749916,2190
"B",-8.610696,41.145669,13,2.66064936556691,1125
"A",-8.571294,41.177637,38,7.52535156763126,675
"B",-8.606466,41.144634,26,6.70230921261591,465
"C",-8.596539,41.137344,25,0.0840186947601098,1395
"B",-8.613243,41.154291,27,4.64827816632348,390
"A",-8.673705,41.149593,31,9.30097796407624,990
"A",-8.603541,41.151015,36,2.8382992785535,945
"A",-8.634951,41.166009,10,3.85701845248169,660
"A",-8.595306,41.156361,4,2.99458267662184,675
"A",-8.62254,41.145768,47,14.6951716502068,705
"C",-8.597952,41.150637,7,3.25962996607254,600
"A",-8.652717,41.166729,35,10.6362402804268,810
"A",-8.649864,41.169357,21,8.20011697529688,375
"C",-8.608707,41.157396,26,8.53870372238589,1290
"A",-8.646732,41.167656,17,4.26718868332364,780
"A",-8.589105,41.157261,48,7.12469937375607,735
"A",-8.663688,41.177286,42,7.86882323004708,720
"B",-8.630109,41.157459,10,0.364906622252248,795
"B",-8.630604,41.154561,5,2.49310081560516,645
"A",-8.622918,41.150781,77,10.5337254741261,1605
"A",-8.624394,41.1795,25,6.3957533654647,900
"B",-8.63829,41.170959,24,7.46488579450843,750
"C",-8.587656,41.161941,132,1.9388344781776,2745
"A",-8.678772,41.154516,15,4.10181138995985,1170
"B",-8.585649,41.148603,26,5.21263963149501,570
"B",-8.585883,41.148972,43,5.59549693228626,930
"C",-8.648469,41.15655,10,7.00773307378732,510
"C",-8.635635,41.180769,14,9.36178917908378,1665
"A",-8.640864,41.16006,21,14.1232128861776,585
"C",-8.61021,41.151708,21,10.1078862047649,915
"B",-8.600013,41.182668,81,10.2727279937828,2475
"B",-8.608824,41.147658,16,10.1729493035601,405
"B",-8.58258,41.180526,43,22.7547705880479,855
"C",-8.607411,41.14548,161,2.7038682962815,10155
"C",-8.602245,41.152149,119,2.14372598239431,14235
"B",-8.59167,41.162913,274,27.6232398406627,9810
"C",-8.58258,41.174973,71,7.08710793397414,1140
"A",-8.637516,41.172138,30,10.8603909735268,480
"C",-8.610084,41.153283,20,4.42216742829344,450
"B",-8.607006,41.150331,3,0.216933708830079,405
"C",-8.627472,41.157504,23,5.64474877696341,645
"B",-8.60634,41.144688,33,9.74286211940331,885
"B",-8.609508,41.151096,31,12.2793997192683,570
"C",-8.654175,41.174118,114,6.5256379548672,2205
"C",-8.612721,41.233491,82,8.30328684078628,1980
"B",-8.610912,41.14575,111,1.27791920357829,1710
"B",-8.619777,41.147847,13,8.3643428785439,420
"C",-8.495514,41.195088,52,2.16003124330223,1860
"B",-8.585685,41.148963,46,6.04724047802166,720
"C",-8.606376,41.147811,57,4.22863379375764,2100
"B",-8.648793,41.178618,31,11.0840751409579,450
"A",-8.592138,41.157639,5,2.69358722463073,825
"B",-8.619777,41.147982,38,2.15805964800511,1155
"B",-8.609616,41.160483,17,5.42739183667064,600
"B",-8.609508,41.151114,15,10.8690650846024,570
"A",-8.597997,41.182236,58,5.12545739614966,870
"C",-8.680626,41.155704,67,7.71890486757877,1230
"A",-8.583093,41.164704,33,14.0676478515326,1020
"C",-8.619804,41.147838,19,7.15262769490487,315
"B",-8.649405,41.154318,5,1.20938987411705,735
"B",-8.649558,41.154534,27,18.1461955073512,405
"A",-8.601291,41.158899,2,10.9633536007404,450
"B",-8.608887,41.147568,38,5.55614779430548,915
"C",-8.647191,41.157126,13,6.37971460763569,630
"B",-8.628696,41.157477,27,7.34150454901698,585
"A",-8.616528,41.167665,10,6.15886913811413,270
"B",-8.6499,41.154282,17,5.80529750135153,990
"A",-8.627616,41.166207,22,9.89795659554509,600
"B",-8.606313,41.144805,33,6.91953451654547,810
"B",-8.674047,41.153886,14,8.34527899398767,210
"B",-8.600085,41.182704,12,5.86223841298124,435
"A",-8.614467,41.148405,93,4.57230098184501,2580
"B",-8.579925,41.159448,20,7.21467309353596,375
"C",-8.68122,41.162436,72,1.14195976183082,2070
"B",-8.646255,41.177187,34,7.10656614149734,495
"C",-8.607159,41.145615,210,2.89349612031604,7440
"B",-8.604189,41.16105,9,6.5676321292008,570
"A",-8.57871,41.145651,37,8.36642744595595,825
"B",-8.585631,41.148585,7,5.24729068720747,795
"B",-8.610804,41.145768,36,6.60917727621732,675
"B",-8.604126,41.161104,21,3.87893728889204,600
"B",-8.630208,41.157405,45,4.77162852282099,1470
"C",-8.683947,41.163399,18,0.73693738601522,1425
"B",-8.58564,41.14854,7,5.76335664825996,1275
"B",-8.674002,41.153886,25,5.08179074957749,480
"C",-8.636832,41.15925,48,1.53416350424756,4845
"C",-8.606529,41.149989,99,5.99338596135741,1575
"B",-8.627697,41.175405,27,9.31548449278687,570
"C",-8.614152,41.178285,8,6.651787937493,555
"C",-8.654697,41.173569,15,5.75169497308178,375
"C",-8.654328,41.173938,150,5.92162300119788,2565
"B",-8.654715,41.173614,16,8.97049519656809,420
"C",-8.495595,41.195097,24,0.333049723963023,1230
"B",-8.649549,41.167116,35,7.63325652247779,870
"A",-8.597034,41.166963,5,0.769493536849209,270
"B",-8.610642,41.145732,24,9.15061750562202,615
"C",-8.662176,41.152815,45,8.95022126241844,1125
"B",-8.627733,41.175315,10,2.92773074297957,645
"B",-8.611056,41.149422,5,2.63618005332843,135
"B",-8.627724,41.175315,23,5.23183893617861,1005
"C",-8.627562,41.15763,22,6.69832989564443,405
"A",-8.6481,41.157945,45,6.81892135202907,690
"A",-8.667684,41.178105,13,3.59094470133404,360
"A",-8.628939,41.153598,25,9.84712027952736,450
"A",-8.560404,41.154471,34,9.1346670128115,915
"C",-8.585631,41.148864,28,15.8436695944374,3480
"B",-8.612154,41.17284,11,5.57189447856267,585
"C",-8.606331,41.148558,23,5.88436627401347,405
"B",-8.610759,41.145606,5,3.97691979429865,765
"C",-8.584497,41.174433,17,6.35287157096971,555
"B",-8.649432,41.167035,30,8.51351273411476,690
"B",-8.600013,41.182632,44,17.9085340487582,825
"A",-8.610156,41.16258,8,8.70088983761031,420
"A",-8.571474,41.17995,4,10.7293765111905,795
"B",-8.649414,41.154291,23,14.0651697131429,435
"B",-8.627742,41.175351,2,0.259798067450725,375
"B",-8.628471,41.157495,30,8.74024065952428,675
"B",-8.610732,41.145705,6,5.15625816229678,2625
"B",-8.612217,41.172795,34,16.7326814164451,540
"B",-8.610723,41.145606,5,4.56450282091904,2625
"B",-8.610687,41.14575,5,4.63015284670619,2250
"B",-8.619777,41.147919,38,11.7259270073864,660
"B",-8.608734,41.147856,5,6.06301905854579,420
"B",-8.645049,41.176197,14,9.24591588425839,285
"C",-8.586675,41.1309,80,4.55536160651432,1185
"A",-8.658936,41.148279,38,11.9047511213146,1005
"C",-8.654535,41.173641,135,5.98657912128049,2520
"C",-8.610624,41.148981,133,16.4330354113106,3405
"C",-8.60184,41.141592,48,2.83045355834038,1560
"A",-8.580123,41.164704,33,8.67020310791018,555
"B",-8.580141,41.159448,15,9.78759692383582,285
"C",-8.603865,41.137731,47,2.03856531703425,1815
"C",-8.596872,41.137011,46,0.338567204862702,2340
"B",-8.602821,41.179635,17,4.97293144359531,600
"B",-8.608734,41.147748,41,5.82052681624553,675
"B",-8.610687,41.145759,33,13.7240220300418,645
"B",-8.606394,41.14476,63,6.06654234581196,930
"B",-8.605701,41.153634,27,5.71231492103291,570
"A",-8.583165,41.164623,17,8.77201705961898,630
"C",-8.630649,41.153904,33,10.9031426780057,1485
"B",-8.612145,41.172804,25,19.0036169641409,555
"B",-8.619804,41.147856,65,8.81362319701029,975
"A",-8.613036,41.161104,25,4.78619226958558,540
"A",-8.652591,41.156694,9,9.03804075476643,780
"B",-8.630181,41.157279,13,8.14988253095914,690
"B",-8.60418,41.161176,5,1.96042870602204,240
"A",-8.571402,41.177601,28,8.64683333688678,780
"A",-8.614413,41.167053,264,13.1037512958544,8640
"C",-8.60643,41.165505,3,0.061218235593046,480
"B",-8.649675,41.166999,1,252.268658195151,615
"C",-8.610372,41.146029,2,6.42986596490208,270
"C",-8.57799,41.144931,11,4.30812483573211,1080
"B",-8.609391,41.177331,26,14.1469896876421,465
"B",-8.610489,41.145318,128,16.5419743837009,2040
"C",-8.598861,41.136822,30,0.91445673451856,1245
"A",-8.625159,41.157189,16,3.34846018399919,540
"B",-8.608725,41.147685,5,1.94126118335861,180
"C",-8.654706,41.173605,9,13.5780662401432,405
"C",-8.611074,41.146893,11,6.89444712401844,150
"A",-8.619858,41.151105,25,4.86604110109329,480
"A",-8.61309,41.140467,3,0.31864861591057,1275
"B",-8.607051,41.150331,1,241.635104536089,645
"B",-8.582445,41.180598,20,9.8020279418232,345
"B",-8.638074,41.171112,15,9.09071550443053,555
"B",-8.627751,41.175387,40,5.81458503401038,1020
"B",-8.631063,41.166324,8,3.26229287203027,240
"C",-8.58528,41.167683,309,1.74525091007187,7305
"A",-8.643645,41.178204,34,7.23811685713941,690
"B",-8.611137,41.149863,72,1.34817468247857,1875
"A",-8.603091,41.168592,23,5.2189154779495,480
"C",-8.594865,41.157909,43,6.23728874153048,765
"B",-8.654724,41.173551,9,6.99006477245275,420
"B",-8.62866,41.161005,2,2.74441631446973,630
"A",-8.610912,41.18418,26,5.47318599021196,450
"B",-8.649369,41.166747,4,1.59640329619153,675
"B",-8.628795,41.160924,21,4.4136449459578,330
"B",-8.613261,41.154417,1,7.7794221549223,915
"B",-8.628255,41.157387,28,8.49003130005024,645
"B",-8.606583,41.144643,14,2.09701291957238,450
"C",-8.606475,41.144706,24,5.60509506996738,435
"A",-8.571384,41.177538,29,8.09543198701475,750
"C",-8.647731,41.150529,14,5.96257688617771,390
"C",-8.627058,41.214078,49,7.47584200269237,3975
"A",-8.60166,41.175891,9,4.24106734322867,345
"B",-8.626815,41.151447,21,5.73316479540154,495
"B",-8.649513,41.154552,21,4.63090896370076,975
"C",-8.60877,41.147793,12,9.58634396352186,555
"C",-8.662761,41.171256,33,9.15008731735796,525
"B",-8.627229,41.152068,17,7.76429775687199,255
"B",-8.619858,41.148027,31,4.53832527852876,450
"B",-8.599284,41.148954,47,3.54397027856409,735
"B",-8.630136,41.157198,44,8.0438784274897,735
"B",-8.610741,41.145786,7,2.61566620228999,375
"B",-8.630658,41.154786,37,4.69772160305351,735
"B",-8.605656,41.153598,48,19.6461845115696,855
"C",-8.695233,41.183415,94,8.90391223948081,1485
"A",-8.676117,41.163156,89,7.75571037373913,1455
"A",-8.632449,41.176017,33,10.3184850818307,975
"B",-8.649081,41.154579,6,1.35123436834979,3615
"C",-8.611146,41.1615,122,7.65244991075145,10410
"B",-8.63064,41.15466,27,18.2645310551439,690
"C",-8.617644,41.146047,36,12.2750917403773,810
"B",-8.627724,41.175378,5,11.2139308475837,645
"B",-8.627751,41.175423,50,19.366509078511,900
"C",-8.582373,41.169402,2,0.923231608405993,720
"A",-8.613828,41.171823,12,8.85178792238642,345
"A",-8.660988,41.165136,5,0.342452677020257,285
"C",-8.605233,41.143266,66,19.0439229685036,1035
"B",-8.610768,41.145669,11,5.47841757630867,645
"A",-8.569395,41.162409,17,6.06122298425446,270
"B",-8.599275,41.149134,27,9.09063471578047,450
"B",-8.612154,41.172786,11,4.89832129524537,255
"B",-8.639838,41.159736,7,4.73215059474771,750
"C",-8.609121,41.143167,137,15.7692708122601,5205
"C",-8.614953,41.151249,2,1.16918909334872,1035
"B",-8.639874,41.159781,34,15.0674775726944,840
"B",-8.615556,41.140764,21,6.79918775913323,690
"A",-8.566947,41.166495,55,6.33408757056872,1230
"B",-8.580105,41.159448,26,19.1690825937522,750
"A",-8.610885,41.143806,12,4.24904685455206,450
"A",-8.583102,41.164785,23,5.76239261337036,345
"B",-8.614062,41.141214,35,5.66396025283663,855
"A",-8.630595,41.146434,24,6.54206844759819,465
"B",-8.613936,41.141196,36,3.28903210222069,780
"B",-8.606421,41.144742,58,16.2685843871865,1125
"C",-8.669079,41.236119,183,36.5713445956588,3810
"A",-8.624394,41.179509,14,8.41462558603108,570
"C",-8.620389,41.159115,50,19.0466063824456,4710
"A",-8.66565,41.151411,16,8.40680506416881,300
"B",-8.589249,41.169672,34,21.547646173562,570
"A",-8.625825,41.180787,13,12.1382686612096,375
"B",-8.585631,41.148567,29,10.8765173766276,480
"B",-8.613927,41.141241,121,5.80269645876813,1905
"A",-8.626878,41.178753,21,4.57450083011976,480
"A",-8.652771,41.150376,7,5.96390865495997,360
"B",-8.649423,41.154336,22,7.00367573442797,555
"C",-8.609985,41.157126,13,12.0800550894023,1095
"B",-8.606556,41.144607,32,11.4891937478584,1065
"B",-8.600085,41.182686,15,5.88078615452102,765
"C",-8.61048,41.145309,7,4.93202827983886,1380
"C",-8.661438,41.157648,17,6.96694548710565,570
"C",-8.649369,41.154264,26,12.8354395024505,435
"A",-8.624142,41.148315,4,13.3075276702385,180
"B",-8.617572,41.146119,19,4.59400792588245,855
"C",-8.655732,41.174478,3,3.17338718365354,315
"A",-8.566299,41.166477,26,9.02362751472096,600
"B",-8.604198,41.161041,59,9.10947558010908,1095
"C",-8.648622,41.156649,43,5.05604342724645,1680
"C",-9.059589,39.615084,39,16.9288423147433,5145
"B",-8.606475,41.144571,1,25.8055487618809,1440
"B",-8.606457,41.144571,31,6.97412953802144,630
"A",-8.673849,41.149575,22,7.06607343513478,1995
"A",-8.657433,41.148909,18,11.582708870403,1890
"C",-8.567901,41.153652,384,20.9131373640945,12870
"C",-8.647866,41.150484,265,8.04418323630222,11445
"A",-8.607492,41.14224,18,4.67085556225262,1005
"A",-8.57691,41.156982,2,0.259866065761589,405
"C",-8.611209,41.149548,20,7.89032644913935,615
"B",-8.612469,41.146119,2,0.142574800933203,390
"B",-8.609418,41.160357,104,12.1401613484482,1935
"A",-8.606997,41.154282,26,5.33845067726058,735
"B",-8.617554,41.146119,6,5.1598846949413,765
"C",-8.608878,41.146866,5,27.111435750475,705
"B",-8.619768,41.148009,45,10.9697999594972,900
"A",-8.591787,41.145894,30,2.46566596309701,975
"B",-8.604099,41.16114,47,17.7996088732199,1035
"C",-8.638551,41.159268,56,18.0310283501275,1080
"A",-8.623242,41.151366,38,1.70308877035123,1830
"C",-8.619768,41.162652,98,1.78908157168782,2475
"B",-8.599257,41.149107,48,6.60957572985565,1485
"B",-8.611128,41.149341,7,1.9512785258583,180
"B",-8.610768,41.145642,6,5.78993765213912,285
"A",-8.665002,41.15484,32,7.46605717864396,795
"A",-8.571375,41.177556,9,9.87289064906378,690
"B",-8.615529,41.140737,22,13.1364368390686,1080
"B",-8.638443,41.170878,15,5.1467830764902,270
"C",-8.682552,41.160672,18,7.80889758687912,705
"B",-8.627724,41.175378,37,4.12562118155773,1005
"A",-8.63334,41.167809,42,4.28075881939584,1020
"C",-8.620263,41.15628,194,1.22472355596289,3435
"A",-8.652735,41.166873,11,2.92384773646313,840
"A",-8.615088,41.142762,5,4.29121352174221,390
"B",-8.603379,41.173731,20,5.13471483444754,525
"A",-8.609724,41.161185,47,5.76215436357445,690
"C",-8.605953,41.144382,20,5.92821543340936,540
"B",-8.606907,41.15025,3,5.0261640601892,690
"C",-8.602056,41.15025,190,2.32038404324782,4380
"B",-8.610651,41.145705,30,5.91910639420721,495
"C",-8.6112,41.148333,19,5.73036264682687,885
"C",-8.602695,41.164443,5,0.137085931467231,1815
"B",-8.62767,41.157747,52,11.7234840997459,795
"C",-8.614818,41.151177,43,17.078456658559,900
"B",-8.608689,41.147676,51,5.4673911877205,780
"B",-8.619867,41.147964,10,4.35150195362934,465
"A",-8.636742,41.160654,67,4.80005430764915,1215
"C",-8.661258,41.176998,69,19.5427785149913,1245
"B",-8.589348,41.169618,40,4.67583935867595,1395
"C",-8.649693,41.154336,115,9.10824104986968,4080
"C",-8.622009,41.147577,3,4.0947673131586,555
"B",-8.599878,41.182632,10,7.71536914963364,810
"C",-8.647245,41.180724,125,5.48057574129143,2295
"C",-8.60733,41.145453,195,0.280328887142057,2955
"B",-8.628714,41.160996,10,2.89807911125668,300
"A",-8.668287,41.177376,6,5.54083344758159,240
"B",-8.627625,41.175036,3,11.3770402045879,105
"C",-8.620668,41.156532,210,11.4525531378965,3750
"C",-8.375949,41.630598,164,0.917897446284204,7230
"A",-8.619651,41.178618,8,3.72410596399712,495
"B",-8.61111,41.149386,20,10.7790037160714,630
"A",-8.562591,41.166999,14,5.61895012812958,705
"C",-8.59437,41.150736,54,6.82956447870009,1050
"A",-8.622666,41.167899,30,5.59198452077756,600
"B",-8.58249,41.18067,11,12.0737236866873,720
"B",-8.610714,41.14566,23,3.76250933372727,855
"C",-8.656524,41.151411,57,6.00225020422236,1140
"B",-8.611965,41.172759,57,8.42825132287766,1125
"A",-8.580789,41.15484,5,4.46549387681844,630
"B",-8.608689,41.147586,28,4.83481650803577,945
"B",-8.610696,41.145615,1,108.639400744528,450
"A",-8.58978,41.166315,25,2.99904387660628,690
"B",-8.591301,41.162688,26,6.34251622858232,630
"C",-8.604819,41.144202,47,3.49486018920741,2070
"A",-8.637363,41.18121,42,14.6870970152137,615
"B",-8.628201,41.157522,25,6.81452625226133,450
"B",-8.604765,41.161176,41,8.76903415778354,885
"A",-8.611389,41.161473,35,7.02172886329178,765
"C",-8.584218,41.16942,86,3.37264968707775,2160
"B",-8.67411,41.153796,17,7.52555038269298,420
"A",-8.571465,41.177673,22,8.74314905921177,630
"B",-8.604189,41.16114,7,7.12402383322377,240
"C",-8.604288,41.182002,23,11.937019809916,1500
"C",-8.651988,41.16168,122,6.57988618217555,1845
"A",-8.634132,41.171841,4,7.64248077538232,480
"B",-8.610786,41.14575,23,8.57994923568639,1950
"B",-8.589276,41.169726,15,14.4986289154452,750
"B",-8.585631,41.14863,82,16.9599158421514,1365
"B",-8.610606,41.145705,3,1.94319245406341,705
"B",-8.612505,41.145561,39,5.02580048513971,795
"A",-8.677998,41.158035,47,12.2146203387046,795
"C",-8.608059,41.147361,54,20.0940418448946,945
"A",-8.669772,41.154525,9,1.91777666573105,300
"A",-8.662185,41.164488,17,11.292982320491,1215
"B",-8.582616,41.180535,9,8.95162039467369,855
"B",-8.605467,41.144229,16,2.61946894047396,1275
"C",-8.622297,41.168961,115,3.79316689360906,7155
